Fecha,Ciudad,Tipo_Hospedaje,Precio_Noche_USD,Noches,Precio_Total_USD
2023-05-29,Delhi,Hotel 4 estrellas,217.22,14,3041.08
2023-05-29,Barcelona,Hotel 4 estrellas,170.47,12,2045.64
2024-01-20,Sídney,Hostal,49.97,13,649.61
2023-06-20,San Francisco,Hostal,42.36,3,127.08
2024-12-15,Londres,Hotel 3 estrellas,129.99,8,1039.92
2025-02-26,Delhi,Hotel 3 estrellas,145.23,12,1742.76
2024-11-06,Ciudad de México,Hotel 2 estrellas,70.42,1,70.42
2024-06-02,Praga,Airbnb,182.97,1,182.97
2023-03-05,Singapur,Hotel 5 estrellas,712.26,3,2136.78
2023-06-29,Berlín,Hotel 5 estrellas,273.44,3,820.32
2024-11-30,El Cairo,Hostal,26.72,14,374.08
2025-04-12,Estambul,Hotel 2 estrellas,78.88,8,631.04
2022-12-27,Roma,Hostal,34.03,4,136.12
2025-02-28,Buenos Aires,Hotel 3 estrellas,119.03,5,595.15
2023-02-02,Ámsterdam,Hostal,11.17,7,78.19
2023-06-13,París,Hostal,40.41,11,444.51
2024-08-20,Río de Janeiro,Hotel 5 estrellas,347.18,1,347.18
2023-11-04,Buenos Aires,Hotel 5 estrellas,252.55,6,1515.3
2022-12-20,Tokio,Airbnb,108.86,11,1197.46
2022-09-28,Seúl,Hotel 3 estrellas,144.72,6,868.32
2023-05-05,Singapur,Hotel 4 estrellas,123.69,13,1607.97
2023-03-10,Dubái,Hotel 2 estrellas,60.51,2,121.02
2022-09-25,Bangkok,Hostal,22.98,14,321.72
2024-06-10,San Francisco,Hotel 5 estrellas,549.46,4,2197.84
2025-03-24,Nueva York,Hotel 3 estrellas,132.08,12,1584.96
2024-06-02,Ciudad del Cabo,Hostal,32.43,11,356.73
2023-06-16,Estambul,Hotel 5 estrellas,371.23,4,1484.92
2024-01-10,Ciudad del Cabo,Hotel 4 estrellas,100.19,9,901.71
2024-08-06,París,Hotel 3 estrellas,81.5,4,326.0
2024-01-22,Delhi,Airbnb,30.4,5,152.0
2024-09-06,Nueva York,Airbnb,99.93,9,899.37
2024-01-27,Ámsterdam,Hotel 3 estrellas,82.79,10,827.9
2024-11-15,Roma,Hotel 4 estrellas,102.69,14,1437.66
2025-04-07,Río de Janeiro,Hotel 3 estrellas,92.48,9,832.32
2023-12-24,Dubái,Airbnb,197.17,3,591.51
2023-05-22,Sídney,Hotel 3 estrellas,141.65,3,424.95
2024-10-03,Londres,Hotel 5 estrellas,395.43,9,3558.87
2023-10-10,Ámsterdam,Hotel 4 estrellas,127.69,8,1021.52
2022-11-14,Estambul,Hotel 4 estrellas,198.23,10,1982.3
2024-11-12,Estambul,Hostal,41.85,3,125.55
2022-11-25,Roma,Hotel 5 estrellas,229.42,4,917.68
2023-06-17,Tokio,Hotel 3 estrellas,137.48,6,824.88
2023-04-15,Berlín,Hotel 5 estrellas,756.54,12,9078.48
2023-11-19,Buenos Aires,Hotel 5 estrellas,497.84,3,1493.52
2023-01-27,Ciudad del Cabo,Hotel 3 estrellas,137.52,2,275.04
2024-06-26,Ciudad del Cabo,Hotel 2 estrellas,49.37,7,345.59
2024-03-09,Ciudad del Cabo,Airbnb,59.38,2,118.76
2023-05-08,Río de Janeiro,Hotel 2 estrellas,64.1,12,769.2
2023-11-07,Barcelona,Hotel 4 estrellas,195.94,9,1763.46
2024-07-29,Moscú,Hotel 5 estrellas,302.24,1,302.24
2024-04-28,San Francisco,Hotel 5 estrellas,786.19,6,4717.14
2023-01-21,Roma,Hotel 4 estrellas,231.45,14,3240.3
2022-06-28,San Francisco,Hotel 3 estrellas,79.57,6,477.42
2022-11-19,Barcelona,Airbnb,43.09,10,430.9
2024-01-15,Berlín,Hotel 3 estrellas,76.93,1,76.93
2024-07-02,Buenos Aires,Hotel 3 estrellas,73.44,6,440.64
2024-02-27,Londres,Airbnb,82.94,7,580.58
2023-09-28,Seúl,Hotel 3 estrellas,120.99,1,120.99
2024-10-15,Sídney,Hostal,22.17,14,310.38
2023-09-06,El Cairo,Hotel 2 estrellas,63.35,5,316.75
2022-10-30,Dubái,Airbnb,132.35,3,397.05
2023-09-17,Roma,Hotel 2 estrellas,76.44,13,993.72
2022-12-30,Tokio,Hotel 2 estrellas,70.17,6,421.02
2024-07-14,Río de Janeiro,Hotel 2 estrellas,63.0,1,63.0
2023-05-30,Ciudad de México,Airbnb,71.41,8,571.28
2025-02-24,Buenos Aires,Hotel 5 estrellas,231.66,12,2779.92
2024-06-21,Ciudad del Cabo,Hostal,28.55,6,171.3
2022-09-10,Roma,Hotel 4 estrellas,240.92,2,481.84
2022-06-14,Ciudad de México,Airbnb,195.83,6,1174.98
2022-12-13,Berlín,Hotel 2 estrellas,46.16,2,92.32
2025-01-20,Dubái,Hostal,22.13,8,177.04
2025-04-01,Ámsterdam,Hotel 5 estrellas,801.45,7,5610.15
2022-08-28,Lima,Hotel 4 estrellas,218.73,7,1531.11
2023-02-07,Praga,Hotel 5 estrellas,632.38,2,1264.76
2024-03-28,El Cairo,Hotel 5 estrellas,938.01,7,6566.07
2022-08-22,Toronto,Hotel 4 estrellas,127.71,11,1404.81
2024-03-16,París,Hotel 5 estrellas,882.25,3,2646.75
2023-11-13,El Cairo,Hotel 2 estrellas,65.96,5,329.8
2025-04-13,Barcelona,Hotel 3 estrellas,142.28,3,426.84
2024-04-08,Barcelona,Hotel 2 estrellas,41.37,5,206.85
2024-07-29,Praga,Airbnb,153.59,14,2150.26
2023-12-26,Toronto,Hotel 3 estrellas,72.0,9,648.0
2023-10-15,Nueva York,Hotel 2 estrellas,56.66,14,793.24
2024-08-19,Ámsterdam,Hotel 3 estrellas,106.54,11,1171.94
2023-10-07,El Cairo,Airbnb,42.97,11,472.67
2023-04-15,San Francisco,Hotel 5 estrellas,618.32,1,618.32
2024-06-17,Buenos Aires,Airbnb,113.51,10,1135.1
2024-07-15,Ámsterdam,Hotel 4 estrellas,159.01,8,1272.08
2023-05-12,Río de Janeiro,Hotel 3 estrellas,141.45,1,141.45
2024-09-20,Barcelona,Hotel 5 estrellas,941.6,14,13182.4
2023-11-25,Dubái,Hotel 4 estrellas,159.38,5,796.9
2024-07-03,Roma,Hotel 2 estrellas,63.24,13,822.12
2025-02-25,Berlín,Hotel 4 estrellas,206.78,13,2688.14
2024-07-19,Barcelona,Hotel 3 estrellas,98.96,8,791.68
2024-10-05,Seúl,Hotel 4 estrellas,150.73,4,602.92
2023-11-06,Seúl,Hotel 5 estrellas,903.08,3,2709.24
2023-02-03,Ciudad del Cabo,Hotel 5 estrellas,304.56,5,1522.8
2023-10-26,Buenos Aires,Airbnb,199.6,4,798.4
2022-11-02,Ciudad del Cabo,Hotel 4 estrellas,160.3,11,1763.3
2023-05-14,Toronto,Airbnb,102.5,14,1435.0
2023-12-14,Sídney,Hostal,46.26,4,185.04
2023-10-24,Tokio,Hotel 3 estrellas,125.35,13,1629.55
2024-07-18,Delhi,Hostal,19.12,1,19.12
2022-12-11,París,Airbnb,104.94,13,1364.22
2022-09-13,Sídney,Airbnb,174.56,2,349.12
2022-08-10,Ámsterdam,Hotel 2 estrellas,67.19,5,335.95
2023-03-20,Delhi,Airbnb,38.11,11,419.21
2023-09-16,Barcelona,Hostal,31.99,9,287.91
2024-05-19,Barcelona,Airbnb,50.8,7,355.6
2024-06-04,Buenos Aires,Hotel 3 estrellas,148.43,4,593.72
2023-08-21,Río de Janeiro,Hotel 2 estrellas,79.44,9,714.96
2024-04-24,Seúl,Hostal,43.9,5,219.5
2023-08-22,Estambul,Hotel 3 estrellas,95.33,3,285.99
2024-04-13,Nueva York,Hotel 3 estrellas,78.8,12,945.6
2024-07-18,Moscú,Hotel 5 estrellas,903.59,9,8132.31
2022-07-14,Sídney,Hotel 3 estrellas,122.04,3,366.12
2023-08-07,Buenos Aires,Hotel 2 estrellas,47.22,14,661.08
2022-08-02,Seúl,Airbnb,54.22,4,216.88
2023-06-25,Roma,Hostal,47.75,3,143.25
2022-09-08,Lima,Hotel 4 estrellas,183.16,8,1465.28
2024-10-17,Río de Janeiro,Hotel 5 estrellas,460.27,9,4142.43
2024-12-07,El Cairo,Hotel 4 estrellas,133.45,10,1334.5
2022-09-21,Delhi,Hostal,28.89,8,231.12
2024-02-18,Nueva York,Hotel 3 estrellas,80.13,2,160.26
2024-07-11,Estambul,Hotel 2 estrellas,67.36,4,269.44
2023-09-26,Dubái,Airbnb,116.59,13,1515.67
2022-12-05,Singapur,Airbnb,166.53,5,832.65
2024-06-18,Estambul,Hotel 3 estrellas,103.45,8,827.6
2024-07-07,Ciudad del Cabo,Hostal,30.1,13,391.3
2024-02-13,El Cairo,Hostal,35.78,2,71.56
2025-02-06,Singapur,Hotel 2 estrellas,57.06,11,627.66
2024-07-17,Londres,Hotel 4 estrellas,236.53,11,2601.83
2025-03-14,Sídney,Hostal,40.98,2,81.96
2023-07-01,Estambul,Hotel 3 estrellas,131.23,2,262.46
2024-10-18,Lima,Hotel 2 estrellas,50.48,10,504.8
2023-04-03,Ciudad de México,Hotel 2 estrellas,42.54,14,595.56
2024-12-13,Seúl,Hostal,45.21,5,226.05
2025-04-09,Toronto,Hostal,14.34,8,114.72
2023-05-30,Barcelona,Hotel 5 estrellas,927.78,8,7422.24
2024-09-19,San Francisco,Hotel 4 estrellas,159.59,2,319.18
2023-12-18,Berlín,Hostal,44.56,6,267.36
2022-08-21,Río de Janeiro,Airbnb,65.26,7,456.82
2022-10-09,Bangkok,Hostal,26.41,13,343.33
2022-12-18,Ámsterdam,Hostal,16.82,6,100.92
2023-05-26,París,Airbnb,67.78,14,948.92
2024-03-22,Roma,Hotel 3 estrellas,127.57,9,1148.13
2022-12-21,Lima,Hotel 5 estrellas,630.32,8,5042.56
2023-02-17,Londres,Hotel 5 estrellas,355.33,5,1776.65
2023-10-24,San Francisco,Hotel 4 estrellas,244.24,3,732.72
2023-08-30,Toronto,Hotel 2 estrellas,68.17,9,613.53
2022-08-13,Bangkok,Hotel 4 estrellas,216.59,1,216.59
2024-03-29,París,Hostal,25.78,7,180.46
2023-09-01,Londres,Airbnb,46.22,5,231.1
2022-06-19,Tokio,Hostal,23.14,1,23.14
2023-12-08,Ciudad de México,Hotel 2 estrellas,46.2,1,46.2
2024-03-03,Lima,Hotel 2 estrellas,51.72,2,103.44
2024-11-20,Roma,Hotel 4 estrellas,135.86,10,1358.6
2023-10-31,Ciudad del Cabo,Hotel 2 estrellas,43.35,1,43.35
2024-10-21,Toronto,Hotel 4 estrellas,190.8,13,2480.4
2023-06-26,Lima,Hotel 4 estrellas,149.06,14,2086.84
2023-04-02,San Francisco,Hotel 4 estrellas,183.72,2,367.44
2022-06-20,Seúl,Airbnb,103.35,5,516.75
2022-08-28,Londres,Hotel 5 estrellas,301.99,4,1207.96
2022-08-17,San Francisco,Airbnb,119.93,2,239.86
2024-07-29,Seúl,Hotel 2 estrellas,59.93,11,659.23
2024-03-04,Berlín,Hotel 5 estrellas,902.49,6,5414.94
2024-01-30,Toronto,Hotel 4 estrellas,110.0,8,880.0
2024-07-17,San Francisco,Hostal,17.97,7,125.79
2023-05-17,Ciudad de México,Hotel 2 estrellas,47.08,4,188.32
2024-09-24,El Cairo,Hotel 4 estrellas,162.77,5,813.85
2024-08-16,Seúl,Hostal,47.29,13,614.77
2022-11-26,Bangkok,Hostal,22.14,7,154.98
2024-12-03,Praga,Airbnb,86.93,4,347.72
2024-04-01,Dubái,Hotel 2 estrellas,52.21,8,417.68
2024-12-14,El Cairo,Hotel 4 estrellas,170.59,4,682.36
2024-01-09,Moscú,Hotel 3 estrellas,142.39,8,1139.12
2023-03-13,Seúl,Hotel 5 estrellas,799.99,13,10399.87
2025-04-23,Praga,Hotel 2 estrellas,74.64,2,149.28
2023-07-25,Seúl,Hotel 5 estrellas,751.63,6,4509.78
2024-07-15,Berlín,Hotel 2 estrellas,40.18,3,120.54
2024-09-04,Buenos Aires,Hotel 2 estrellas,45.2,5,226.0
2023-02-12,Seúl,Hostal,33.38,7,233.66
2023-08-26,Río de Janeiro,Hotel 5 estrellas,505.2,8,4041.6
2023-06-18,Tokio,Hostal,43.06,10,430.6
2023-08-26,Singapur,Hotel 5 estrellas,239.2,11,2631.2
2023-06-12,Tokio,Airbnb,66.66,6,399.96
2022-07-05,Nueva York,Hotel 3 estrellas,135.01,5,675.05
2024-08-21,Toronto,Hotel 2 estrellas,51.61,3,154.83
2022-08-02,Estambul,Hotel 5 estrellas,702.33,9,6320.97
2023-10-03,Río de Janeiro,Hotel 5 estrellas,438.61,10,4386.1
2022-09-04,San Francisco,Hotel 4 estrellas,180.23,14,2523.22
2025-03-28,Río de Janeiro,Hostal,12.71,11,139.81
2025-03-03,Ámsterdam,Hotel 5 estrellas,855.3,14,11974.2
2022-12-15,Londres,Hostal,34.93,12,419.16
2024-01-24,París,Hotel 4 estrellas,191.47,4,765.88
2024-05-05,El Cairo,Hotel 3 estrellas,66.45,1,66.45
2023-04-04,Ciudad del Cabo,Hotel 5 estrellas,557.09,6,3342.54
2023-06-02,Seúl,Hotel 2 estrellas,47.79,8,382.32
2025-04-21,Nueva York,Hotel 2 estrellas,72.65,12,871.8
2024-10-25,Seúl,Hotel 5 estrellas,227.66,4,910.64
2022-12-23,Londres,Hotel 4 estrellas,249.37,6,1496.22
2022-11-09,Buenos Aires,Airbnb,80.35,14,1124.9
2024-01-05,Singapur,Airbnb,109.72,8,877.76
2024-01-05,Moscú,Airbnb,46.08,11,506.88
2023-07-26,Estambul,Hotel 3 estrellas,93.35,10,933.5
2023-02-22,Ciudad de México,Hotel 3 estrellas,121.84,10,1218.4
2023-10-27,Sídney,Hotel 4 estrellas,170.58,2,341.16
2022-08-15,Buenos Aires,Hotel 5 estrellas,538.69,14,7541.66
2023-10-27,Tokio,Hotel 2 estrellas,63.22,5,316.1
2024-07-13,Sídney,Hotel 3 estrellas,136.61,11,1502.71
2022-08-24,Delhi,Hostal,20.17,7,141.19
2023-12-15,Ciudad del Cabo,Hotel 3 estrellas,67.99,10,679.9
2024-03-06,Praga,Airbnb,151.8,1,151.8
2024-05-14,El Cairo,Hotel 3 estrellas,75.46,6,452.76
2024-09-29,Singapur,Airbnb,101.51,4,406.04
2024-03-02,Roma,Hotel 5 estrellas,769.77,11,8467.47
2024-07-25,Delhi,Hostal,30.8,5,154.0
2022-07-22,Delhi,Hotel 5 estrellas,440.8,8,3526.4
2024-05-30,Nueva York,Hotel 3 estrellas,129.16,3,387.48
2023-04-30,París,Hotel 4 estrellas,245.24,6,1471.44
2023-04-29,Estambul,Airbnb,46.89,6,281.34
2024-03-19,Ámsterdam,Airbnb,167.31,4,669.24
2023-02-01,Nueva York,Hotel 2 estrellas,65.28,11,718.08
2023-03-13,El Cairo,Hotel 4 estrellas,213.44,9,1920.96
2024-03-29,Seúl,Hotel 3 estrellas,67.24,7,470.68
2023-10-26,Praga,Hotel 4 estrellas,119.44,13,1552.72
2023-08-27,Nueva York,Hostal,14.64,10,146.4
2022-09-29,Moscú,Hotel 5 estrellas,232.39,14,3253.46
2023-03-13,Lima,Hotel 2 estrellas,45.0,2,90.0
2022-11-12,Delhi,Hotel 4 estrellas,158.08,7,1106.56
2025-02-22,Ciudad del Cabo,Hotel 2 estrellas,53.41,11,587.51
2025-01-24,Toronto,Hotel 4 estrellas,244.96,6,1469.76
2022-12-23,Río de Janeiro,Airbnb,197.69,4,790.76
2024-06-26,Roma,Hotel 5 estrellas,409.36,10,4093.6
2024-01-20,Buenos Aires,Hostal,31.21,14,436.94
2023-05-06,Ámsterdam,Hotel 4 estrellas,178.79,13,2324.27
2024-05-07,Ciudad de México,Hotel 4 estrellas,186.1,8,1488.8
2024-02-08,Singapur,Hotel 5 estrellas,530.45,8,4243.6
2023-12-06,París,Hostal,44.98,3,134.94
2022-06-15,Berlín,Hostal,29.8,7,208.6
2025-02-22,Ciudad del Cabo,Hostal,18.84,6,113.04
2024-05-27,Singapur,Hotel 2 estrellas,40.46,2,80.92
2024-07-28,San Francisco,Hotel 3 estrellas,136.39,6,818.34
2022-06-15,Tokio,Hostal,28.56,13,371.28
2022-09-19,El Cairo,Hotel 3 estrellas,118.45,7,829.15
2023-07-28,Lima,Hotel 4 estrellas,101.26,14,1417.64
2023-10-25,Bangkok,Hotel 2 estrellas,41.39,12,496.68
2025-03-03,Toronto,Hotel 3 estrellas,83.78,5,418.9
2024-04-12,San Francisco,Hostal,29.82,6,178.92
2022-07-20,Buenos Aires,Hotel 2 estrellas,62.92,10,629.2
2023-06-08,San Francisco,Hotel 5 estrellas,633.16,12,7597.92
2025-04-06,Seúl,Hotel 2 estrellas,40.53,10,405.3
2024-03-06,Nueva York,Hotel 5 estrellas,664.06,5,3320.3
2024-05-05,Nueva York,Hotel 4 estrellas,165.44,7,1158.08
2024-02-05,El Cairo,Airbnb,64.34,4,257.36
2023-01-02,Seúl,Hotel 4 estrellas,136.34,3,409.02
2023-12-17,Seúl,Hostal,28.25,11,310.75
2024-04-14,Londres,Hotel 3 estrellas,111.57,13,1450.41
2023-05-31,San Francisco,Airbnb,154.12,13,2003.56
2025-01-26,Ámsterdam,Hostal,13.31,4,53.24
2023-10-27,Delhi,Hotel 3 estrellas,97.18,12,1166.16
2023-01-27,Dubái,Hotel 5 estrellas,282.81,1,282.81
2024-07-15,Ciudad de México,Airbnb,129.3,5,646.5
2023-10-13,Barcelona,Hotel 2 estrellas,51.76,4,207.04
2025-03-19,Moscú,Hostal,47.07,10,470.7
2025-01-17,Ciudad de México,Hotel 5 estrellas,732.31,1,732.31
2024-09-25,París,Hostal,17.37,14,243.18
2024-09-02,Roma,Hotel 5 estrellas,432.68,3,1298.04
2024-10-27,Londres,Hotel 4 estrellas,176.25,5,881.25
2024-08-03,Singapur,Hotel 2 estrellas,52.49,6,314.94
2022-07-20,Ciudad de México,Hotel 3 estrellas,70.62,8,564.96
2025-03-26,Buenos Aires,Airbnb,42.43,7,297.01
2024-08-04,Seúl,Hotel 5 estrellas,892.44,1,892.44
2024-09-02,Bangkok,Airbnb,126.52,9,1138.68
2023-01-31,Berlín,Hotel 5 estrellas,861.46,2,1722.92
2024-10-27,Tokio,Airbnb,101.84,8,814.72
2022-07-19,Moscú,Hotel 4 estrellas,178.26,4,713.04
2024-07-22,Londres,Hotel 5 estrellas,280.11,10,2801.1
2024-09-02,Ciudad del Cabo,Hotel 5 estrellas,702.68,3,2108.04
2023-06-30,Londres,Hostal,28.44,10,284.4
2022-11-11,Berlín,Hotel 4 estrellas,122.96,12,1475.52
2024-01-10,Moscú,Hotel 3 estrellas,115.57,4,462.28
2023-02-12,Moscú,Hotel 3 estrellas,122.91,9,1106.19
2023-03-18,Dubái,Hotel 3 estrellas,94.79,6,568.74
2023-12-24,Moscú,Hotel 4 estrellas,102.12,12,1225.44
2023-03-23,Estambul,Hotel 3 estrellas,80.47,6,482.82
2022-10-18,Barcelona,Hotel 3 estrellas,125.67,11,1382.37
2024-10-06,Sídney,Hotel 5 estrellas,694.45,1,694.45
2024-05-06,Ámsterdam,Hotel 4 estrellas,107.93,9,971.37
2024-03-20,Seúl,Hotel 3 estrellas,107.87,14,1510.18
2024-05-09,Londres,Hotel 2 estrellas,47.76,8,382.08
2024-09-05,Ciudad de México,Airbnb,110.27,1,110.27
2023-11-24,Praga,Airbnb,199.95,8,1599.6
2024-03-11,Praga,Hotel 4 estrellas,242.53,12,2910.36
2022-10-03,Toronto,Hotel 4 estrellas,249.65,5,1248.25
2022-06-13,Ciudad de México,Hotel 3 estrellas,131.57,1,131.57
2024-07-15,Barcelona,Hotel 2 estrellas,43.37,13,563.81
2022-11-19,Berlín,Hotel 5 estrellas,406.35,9,3657.15
2024-05-13,Nueva York,Airbnb,180.15,4,720.6
2023-03-14,Lima,Airbnb,134.77,12,1617.24
2022-07-24,Ciudad de México,Airbnb,163.7,11,1800.7
2023-11-02,Barcelona,Hotel 2 estrellas,66.03,11,726.33
2024-01-11,Seúl,Hotel 5 estrellas,229.39,14,3211.46
2024-01-05,Estambul,Airbnb,85.31,7,597.17
2023-09-28,Río de Janeiro,Hostal,15.52,4,62.08
2025-01-05,Río de Janeiro,Hotel 4 estrellas,147.69,12,1772.28
2022-12-25,Río de Janeiro,Hotel 5 estrellas,549.08,2,1098.16
2023-05-08,Ciudad de México,Hotel 5 estrellas,476.98,4,1907.92
2024-10-30,Buenos Aires,Hotel 2 estrellas,78.65,12,943.8
2022-10-05,Singapur,Airbnb,139.31,12,1671.72
2024-08-17,Ciudad de México,Hotel 2 estrellas,47.83,9,430.47
2023-07-07,Dubái,Hotel 2 estrellas,66.38,14,929.32
2024-11-26,San Francisco,Hotel 3 estrellas,129.44,1,129.44
2022-09-29,Río de Janeiro,Hotel 2 estrellas,58.45,3,175.35
2023-01-05,Seúl,Hotel 4 estrellas,101.64,11,1118.04
2023-08-30,Bangkok,Hotel 5 estrellas,490.7,11,5397.7
2023-02-15,Buenos Aires,Hostal,19.28,8,154.24
2023-09-01,Moscú,Hostal,17.4,1,17.4
2023-02-10,Tokio,Hotel 2 estrellas,69.32,14,970.48
2023-10-13,Londres,Airbnb,92.51,14,1295.14
2023-08-23,Toronto,Hotel 3 estrellas,133.7,12,1604.4
2023-12-21,Roma,Hotel 3 estrellas,78.38,11,862.18
2023-08-12,Berlín,Hostal,36.92,5,184.6
2024-04-28,Sídney,Hotel 5 estrellas,817.07,5,4085.35
2023-03-16,Roma,Hotel 2 estrellas,70.16,5,350.8
2023-10-01,París,Hostal,24.39,1,24.39
2023-12-29,Ciudad del Cabo,Hostal,19.22,6,115.32
2024-04-17,Estambul,Hostal,31.79,8,254.32
2023-03-11,Nueva York,Hostal,32.55,6,195.3
2023-01-05,San Francisco,Hotel 4 estrellas,183.94,4,735.76
2022-09-26,Estambul,Airbnb,40.95,3,122.85
2023-09-06,París,Hotel 3 estrellas,133.66,8,1069.28
2023-04-30,Praga,Airbnb,197.74,9,1779.66
2024-11-30,Barcelona,Airbnb,116.33,5,581.65
2022-11-08,Bangkok,Hotel 3 estrellas,135.53,13,1761.89
2022-10-31,Lima,Hotel 3 estrellas,140.52,12,1686.24
2023-07-11,Ciudad del Cabo,Hotel 3 estrellas,111.86,11,1230.46
2025-01-01,Dubái,Hotel 4 estrellas,210.13,14,2941.82
2022-06-06,Ciudad de México,Airbnb,196.92,10,1969.2
2023-10-06,El Cairo,Hostal,33.71,3,101.13
2022-08-15,Bangkok,Hotel 4 estrellas,228.8,3,686.4
2022-12-10,San Francisco,Hotel 5 estrellas,947.99,13,12323.87
2023-02-14,París,Hostal,19.86,4,79.44
2022-08-27,Río de Janeiro,Hotel 3 estrellas,146.61,11,1612.71
2023-12-25,Tokio,Airbnb,109.32,4,437.28
2023-06-03,Sídney,Airbnb,142.91,7,1000.37
2023-07-07,Buenos Aires,Hotel 3 estrellas,145.59,2,291.18
2024-06-09,Roma,Hotel 3 estrellas,144.78,5,723.9
2024-02-16,Ciudad de México,Hotel 2 estrellas,49.31,7,345.17
2024-04-04,Bangkok,Hotel 5 estrellas,454.02,7,3178.14
2024-05-17,Estambul,Hotel 3 estrellas,106.97,4,427.88
2024-09-14,Ciudad del Cabo,Hotel 4 estrellas,195.56,5,977.8
2024-02-13,Roma,Hotel 5 estrellas,259.91,9,2339.19
2022-09-08,El Cairo,Hotel 5 estrellas,658.09,1,658.09
2023-01-05,El Cairo,Hotel 5 estrellas,908.71,9,8178.39
2023-11-03,Singapur,Airbnb,165.11,9,1485.99
2024-07-06,Berlín,Hostal,46.11,1,46.11
2024-10-31,Singapur,Hotel 2 estrellas,65.39,4,261.56
2023-03-05,Ámsterdam,Hotel 5 estrellas,292.14,3,876.42
2023-09-20,Praga,Hotel 3 estrellas,92.52,1,92.52
2024-05-29,Barcelona,Airbnb,84.26,12,1011.12
2023-04-08,Praga,Hotel 2 estrellas,70.57,1,70.57
2022-12-03,El Cairo,Hotel 4 estrellas,177.43,2,354.86
2022-06-10,Ciudad del Cabo,Hotel 4 estrellas,153.61,2,307.22
2024-12-14,París,Airbnb,150.05,1,150.05
2024-04-14,Nueva York,Hostal,46.04,8,368.32
2022-06-21,Río de Janeiro,Hotel 3 estrellas,143.35,1,143.35
2025-04-03,San Francisco,Hostal,32.83,11,361.13
2024-09-27,Roma,Hotel 4 estrellas,246.37,8,1970.96
2023-07-28,Singapur,Hotel 2 estrellas,43.1,2,86.2
2022-06-08,Nueva York,Hotel 4 estrellas,127.55,1,127.55
2022-09-19,Ciudad de México,Hotel 2 estrellas,63.6,2,127.2
2022-12-07,El Cairo,Airbnb,107.06,11,1177.66
2022-09-16,Tokio,Hotel 2 estrellas,49.14,2,98.28
2024-04-03,Río de Janeiro,Hotel 3 estrellas,83.52,10,835.2
2023-02-06,Estambul,Airbnb,54.01,5,270.05
2023-05-07,Ámsterdam,Airbnb,50.49,11,555.39
2022-08-27,Ciudad del Cabo,Hostal,21.69,12,260.28
2024-05-31,San Francisco,Hotel 5 estrellas,369.14,7,2583.98
2022-06-29,Barcelona,Hotel 4 estrellas,101.47,10,1014.7
2025-04-22,Ciudad del Cabo,Hotel 5 estrellas,385.74,10,3857.4
2022-12-04,Singapur,Hotel 5 estrellas,865.9,5,4329.5
2024-05-04,San Francisco,Hotel 4 estrellas,127.43,3,382.29
2022-11-15,Sídney,Hotel 2 estrellas,52.52,5,262.6
2024-04-05,Bangkok,Airbnb,105.98,13,1377.74
2022-12-14,Nueva York,Airbnb,180.74,2,361.48
2023-01-26,Barcelona,Airbnb,184.82,6,1108.92
2023-05-07,Río de Janeiro,Hotel 3 estrellas,88.33,14,1236.62
2024-02-06,Ciudad del Cabo,Hotel 3 estrellas,62.01,13,806.13
2023-10-18,Seúl,Hotel 2 estrellas,54.2,3,162.6
2024-05-03,Bangkok,Hostal,44.26,8,354.08
2022-09-30,Londres,Hotel 3 estrellas,129.14,5,645.7
2022-11-10,Lima,Airbnb,60.39,8,483.12
2022-11-04,Lima,Hotel 2 estrellas,75.18,8,601.44
2024-09-09,Lima,Hotel 3 estrellas,64.35,9,579.15
2023-01-17,Lima,Hotel 5 estrellas,869.85,13,11308.05
2025-02-13,Sídney,Hotel 4 estrellas,204.17,9,1837.53
2024-12-22,Ciudad de México,Airbnb,84.02,14,1176.28
2023-06-30,París,Hostal,36.32,1,36.32
2024-04-01,Dubái,Hostal,45.19,14,632.66
2024-10-07,Ciudad del Cabo,Hotel 5 estrellas,921.02,12,11052.24
2022-12-16,Ámsterdam,Hotel 2 estrellas,41.26,14,577.64
2023-12-05,Estambul,Hotel 5 estrellas,671.32,13,8727.16
2023-11-11,Singapur,Hotel 5 estrellas,608.47,14,8518.58
2024-10-16,Toronto,Airbnb,81.9,6,491.4
2023-08-18,Buenos Aires,Airbnb,124.67,13,1620.71
2024-01-16,Singapur,Hostal,17.72,6,106.32
2023-07-25,Ciudad de México,Hotel 2 estrellas,77.85,13,1012.05
2024-12-15,Delhi,Hostal,35.02,8,280.16
2023-03-24,París,Hotel 5 estrellas,342.95,2,685.9
2023-02-03,París,Hotel 3 estrellas,114.11,11,1255.21
2022-10-09,El Cairo,Hostal,42.64,10,426.4
2023-03-19,Barcelona,Hostal,21.56,9,194.04
2024-10-11,Singapur,Hotel 2 estrellas,74.94,13,974.22
2023-11-08,Bangkok,Hotel 2 estrellas,79.45,11,873.95
2023-12-01,Seúl,Airbnb,105.39,14,1475.46
2024-08-03,Singapur,Airbnb,72.49,9,652.41
2023-02-16,Bangkok,Hotel 4 estrellas,225.18,11,2476.98
2023-10-29,Ámsterdam,Hotel 2 estrellas,64.45,3,193.35
2022-09-09,Ciudad de México,Airbnb,83.76,14,1172.64
2023-05-12,Dubái,Hotel 5 estrellas,709.56,9,6386.04
2023-07-23,San Francisco,Hotel 3 estrellas,60.17,3,180.51
