Fecha,Origen,Destino,Distancia_km,Precio_USD,Clase
2022-07-21,JFK (Nueva York),FRA (Frankfurt),11490,1145.09,0
2025-03-19,ORD (Chicago),CPT (Ciudad del Cabo),2511,261.98,0
2021-02-18,SYD (Sídney),GRU (São Paulo),6921,755.37,0
2023-10-27,ORD (Chicago),LHR (Londres),12749,1438.03,0
2022-05-06,SYD (Sídney),LHR (Londres),8912,847.78,0
2022-12-15,PEK (Pekín),LHR (Londres),8696,944.15,0
2020-06-14,DOH (Doha),LAX (Los Ángeles),11981,1246.95,0
2020-06-28,EZE (Buenos Aires),LAX (Los Ángeles),10978,5217.23,2
2021-04-11,SIN (Singapur),EZE (Buenos Aires),8403,902.22,0
2023-05-16,SYD (Sídney),LHR (Londres),14984,1533.22,0
2024-06-30,CPT (Ciudad del Cabo),SIN (Singapur),11383,1268.64,0
2021-01-03,MAD (Madrid),DOH (Doha),14662,4151.93,1
2024-02-17,SIN (Singapur),LHR (Londres),14598,1609.06,0
2020-09-05,FRA (Frankfurt),LAX (Los Ángeles),9568,999.0,0
2024-06-14,SYD (Sídney),CDG (París),14885,8051.24,2
2024-08-31,NRT (Tokio),PEK (Pekín),11710,1331.26,0
2021-02-14,DEL (Delhi),SYD (Sídney),8859,2195.92,1
2023-03-14,MAD (Madrid),ATL (Atlanta),12220,1314.71,0
2021-11-07,CDG (París),GRU (São Paulo),13461,1356.42,0
2023-09-10,JFK (Nueva York),CDG (París),11166,1221.98,0
2023-11-18,DXB (Dubái),LAX (Los Ángeles),13393,1425.62,0
2021-06-09,PEK (Pekín),NRT (Tokio),14865,4208.4,1
2021-01-24,PEK (Pekín),LAX (Los Ángeles),11274,1279.34,0
2023-01-24,ORD (Chicago),FRA (Frankfurt),8209,795.69,0
2024-01-31,FRA (Frankfurt),LAX (Los Ángeles),14509,1498.09,0
2020-11-29,CDG (París),CPT (Ciudad del Cabo),13595,1307.7,0
2023-10-19,CPT (Ciudad del Cabo),HND (Tokio),14073,1448.33,0
2022-05-05,CPT (Ciudad del Cabo),PEK (Pekín),11942,6054.92,2
2022-03-14,PEK (Pekín),NRT (Tokio),11935,1217.61,0
2022-08-29,LAX (Los Ángeles),JFK (Nueva York),8691,854.32,0
2025-03-11,LHR (Londres),DEL (Delhi),11746,5683.87,2
2021-03-17,DEL (Delhi),ORD (Chicago),9324,1047.16,0
2025-02-01,SIN (Singapur),LAX (Los Ángeles),11631,3003.43,1
2021-05-05,GRU (São Paulo),LHR (Londres),14556,3804.21,1
2022-03-28,DXB (Dubái),EZE (Buenos Aires),8951,859.29,0
2021-06-07,HND (Tokio),CPT (Ciudad del Cabo),14310,1404.5,0
2024-12-11,ATL (Atlanta),CPT (Ciudad del Cabo),8154,836.73,0
2024-09-25,SYD (Sídney),EZE (Buenos Aires),8128,836.66,0
2024-03-22,DOH (Doha),FRA (Frankfurt),13640,1521.84,0
2021-04-09,DXB (Dubái),CPT (Ciudad del Cabo),11436,1256.56,0
2023-11-29,DEL (Delhi),GRU (São Paulo),9195,2217.09,1
2022-05-01,FRA (Frankfurt),DOH (Doha),14544,8210.99,2
2022-06-08,FRA (Frankfurt),DOH (Doha),9072,2454.77,1
2021-01-14,EZE (Buenos Aires),MAD (Madrid),12039,1257.94,0
2025-03-30,DXB (Dubái),HND (Tokio),10236,1148.12,0
2023-03-10,SIN (Singapur),LAX (Los Ángeles),8124,802.5,0
2022-04-20,NRT (Tokio),FRA (Frankfurt),9963,1144.91,0
2024-02-11,CDG (París),ORD (Chicago),8534,4261.53,2
2023-09-27,FRA (Frankfurt),NRT (Tokio),8519,833.57,0
2021-09-14,CPT (Ciudad del Cabo),LAX (Los Ángeles),13198,1423.58,0
2020-11-12,ORD (Chicago),FRA (Frankfurt),11900,6576.78,2
2020-07-04,SIN (Singapur),FRA (Frankfurt),12729,1288.12,0
2021-09-18,MAD (Madrid),DEL (Delhi),8035,830.33,0
2023-05-21,PEK (Pekín),GRU (São Paulo),8480,963.98,0
2023-05-29,CPT (Ciudad del Cabo),JFK (Nueva York),11218,3134.95,1
2022-06-23,GRU (São Paulo),CDG (París),9729,993.78,0
2024-04-23,SYD (Sídney),NRT (Tokio),11104,2951.29,1
2022-01-23,PVG (Shanghái),DXB (Dubái),14965,1652.74,0
2020-09-01,CPT (Ciudad del Cabo),NRT (Tokio),14434,1585.64,0
2020-08-13,CDG (París),DXB (Dubái),12524,1312.73,0
2022-06-15,PEK (Pekín),PVG (Shanghái),12886,1284.16,0
2024-02-22,GRU (São Paulo),MAD (Madrid),14880,1452.31,0
2020-10-14,PVG (Shanghái),JFK (Nueva York),12259,1404.73,0
2021-08-10,HND (Tokio),FRA (Frankfurt),8128,2229.99,1
2021-07-07,CDG (París),ORD (Chicago),14686,1638.67,0
2022-04-04,LHR (Londres),DOH (Doha),10111,1045.81,0
2021-05-14,PVG (Shanghái),ORD (Chicago),9771,5541.28,2
2022-12-03,ATL (Atlanta),FRA (Frankfurt),12356,1234.75,0
2020-11-22,ATL (Atlanta),CPT (Ciudad del Cabo),14718,4192.79,1
2022-07-05,JFK (Nueva York),CPT (Ciudad del Cabo),11558,1125.94,0
2022-03-24,ORD (Chicago),PVG (Shanghái),10822,1212.03,0
2022-11-13,ORD (Chicago),LAX (Los Ángeles),14187,1491.32,0
2021-06-27,HND (Tokio),MAD (Madrid),13166,1352.24,0
2021-05-17,MAD (Madrid),ATL (Atlanta),11745,6215.35,2
2020-05-29,ORD (Chicago),PEK (Pekín),11812,3137.11,1
2023-02-06,ORD (Chicago),HND (Tokio),13842,1320.51,0
2023-10-13,PEK (Pekín),CDG (París),5687,543.45,0
2023-04-19,FRA (Frankfurt),PVG (Shanghái),13732,1317.34,0
2021-02-05,DEL (Delhi),LAX (Los Ángeles),10804,1109.8,0
2021-10-11,EZE (Buenos Aires),CDG (París),11237,2980.2,1
2021-02-11,DEL (Delhi),ATL (Atlanta),9384,1039.25,0
2024-07-05,FRA (Frankfurt),SIN (Singapur),12348,1276.26,0
2025-03-16,PEK (Pekín),SIN (Singapur),11666,3017.77,1
2021-08-02,PEK (Pekín),SIN (Singapur),10412,1085.77,0
2023-07-03,PEK (Pekín),JFK (Nueva York),10985,1258.9,0
2020-07-16,DEL (Delhi),PEK (Pekín),9414,916.96,0
2023-07-14,GRU (São Paulo),DEL (Delhi),8775,855.89,0
2021-07-12,PVG (Shanghái),MAD (Madrid),9391,979.74,0
2021-01-02,DOH (Doha),JFK (Nueva York),13940,1445.72,0
2024-11-01,HND (Tokio),LAX (Los Ángeles),10693,1023.34,0
2022-11-16,LAX (Los Ángeles),MAD (Madrid),11565,1113.11,0
2022-04-24,NRT (Tokio),DOH (Doha),9848,967.17,0
2024-05-05,HND (Tokio),PEK (Pekín),11043,1104.44,0
2022-11-01,ATL (Atlanta),SYD (Sídney),11278,1282.66,0
2020-06-27,LAX (Los Ángeles),FRA (Frankfurt),8541,4706.8,2
2023-06-01,JFK (Nueva York),FRA (Frankfurt),11115,2981.08,1
2025-04-04,HND (Tokio),CPT (Ciudad del Cabo),10032,969.2,0
2022-04-24,CDG (París),SYD (Sídney),13436,1521.12,0
2022-11-01,LAX (Los Ángeles),CPT (Ciudad del Cabo),14409,4083.05,1
2021-12-23,DEL (Delhi),PEK (Pekín),12525,1389.43,0
2021-10-03,DXB (Dubái),ORD (Chicago),11008,3110.33,1
2024-10-16,JFK (Nueva York),LHR (Londres),12605,1293.67,0
2022-07-18,LAX (Los Ángeles),PVG (Shanghái),11597,5999.58,2
2022-10-30,LHR (Londres),JFK (Nueva York),11326,1159.06,0
2021-04-05,FRA (Frankfurt),CPT (Ciudad del Cabo),8689,4231.06,2
2022-01-07,SIN (Singapur),GRU (São Paulo),5957,1634.63,1
2021-10-21,LHR (Londres),SIN (Singapur),10745,2649.21,1
2022-12-10,EZE (Buenos Aires),DOH (Doha),12834,1226.99,0
2023-04-01,PVG (Shanghái),GRU (São Paulo),6635,744.58,0
2024-10-02,JFK (Nueva York),NRT (Tokio),14525,1551.63,0
2023-05-14,NRT (Tokio),ORD (Chicago),13443,3613.63,1
2021-04-28,SYD (Sídney),JFK (Nueva York),8180,862.95,0
2023-04-26,EZE (Buenos Aires),CPT (Ciudad del Cabo),9158,957.87,0
2023-09-21,ORD (Chicago),MAD (Madrid),11915,1166.11,0
2021-10-18,DEL (Delhi),CPT (Ciudad del Cabo),9571,978.6,0
2024-01-20,CPT (Ciudad del Cabo),HND (Tokio),12579,1407.03,0
2021-09-06,PEK (Pekín),LAX (Los Ángeles),9104,870.87,0
2021-08-19,LHR (Londres),ORD (Chicago),10511,5317.81,2
2021-06-27,ATL (Atlanta),FRA (Frankfurt),12246,1225.62,0
2024-10-04,CPT (Ciudad del Cabo),EZE (Buenos Aires),14982,1605.17,0
2021-08-03,HND (Tokio),JFK (Nueva York),14045,1401.95,0
2022-05-13,PEK (Pekín),SYD (Sídney),14566,1586.06,0
2020-07-24,CDG (París),DXB (Dubái),10544,1118.21,0
2022-06-20,EZE (Buenos Aires),GRU (São Paulo),12208,1364.12,0
2021-02-14,LAX (Los Ángeles),JFK (Nueva York),9331,1062.87,0
2021-04-30,LAX (Los Ángeles),SYD (Sídney),9782,1010.46,0
2021-10-01,DOH (Doha),HND (Tokio),8882,895.45,0
2020-11-10,LHR (Londres),DOH (Doha),13873,1441.72,0
2024-03-19,CDG (París),PVG (Shanghái),12744,6341.8,2
2020-07-27,ORD (Chicago),FRA (Frankfurt),13021,1244.74,0
2022-01-20,PVG (Shanghái),HND (Tokio),8705,874.56,0
2022-04-04,DXB (Dubái),JFK (Nueva York),8991,973.83,0
2023-01-31,CDG (París),CPT (Ciudad del Cabo),12442,3448.84,1
2022-05-26,GRU (São Paulo),JFK (Nueva York),10205,1155.45,0
2025-02-11,LHR (Londres),NRT (Tokio),14876,1414.15,0
2024-09-26,FRA (Frankfurt),HND (Tokio),13480,1298.8,0
2023-06-15,ORD (Chicago),PVG (Shanghái),11671,1338.85,0
2021-04-01,EZE (Buenos Aires),JFK (Nueva York),10725,1032.48,0
2023-05-01,NRT (Tokio),CPT (Ciudad del Cabo),13194,3194.36,1
2022-09-15,SIN (Singapur),JFK (Nueva York),8991,2275.16,1
2020-06-15,LHR (Londres),PVG (Shanghái),11981,3442.53,1
2020-09-18,SIN (Singapur),HND (Tokio),8173,1954.35,1
2023-06-27,PVG (Shanghái),EZE (Buenos Aires),8805,923.81,0
2024-09-09,NRT (Tokio),SIN (Singapur),14097,1519.19,0
2023-03-02,CDG (París),SIN (Singapur),12760,3553.49,1
2022-11-01,PVG (Shanghái),DEL (Delhi),14127,7644.06,2
2020-05-29,MAD (Madrid),LHR (Londres),9505,1033.61,0
2021-06-04,DOH (Doha),HND (Tokio),14566,1660.14,0
2021-04-27,ATL (Atlanta),HND (Tokio),11998,1349.78,0
2023-10-13,FRA (Frankfurt),SIN (Singapur),9179,993.11,0
2024-05-19,HND (Tokio),PEK (Pekín),13010,7454.02,2
2023-12-13,DEL (Delhi),EZE (Buenos Aires),13927,3547.02,1
2020-06-14,FRA (Frankfurt),HND (Tokio),9355,968.05,0
2022-12-13,MAD (Madrid),ATL (Atlanta),14513,3450.94,1
2020-10-14,ORD (Chicago),GRU (São Paulo),11118,3120.75,1
2023-08-06,GRU (São Paulo),LAX (Los Ángeles),10174,1100.24,0
2020-10-11,EZE (Buenos Aires),HND (Tokio),11393,1106.2,0
2024-07-18,EZE (Buenos Aires),GRU (São Paulo),11430,3006.47,1
2024-06-30,CDG (París),DXB (Dubái),12963,1287.82,0
2022-09-19,CDG (París),EZE (Buenos Aires),8379,4647.55,2
2021-03-11,DEL (Delhi),EZE (Buenos Aires),13402,1316.87,0
2023-06-03,GRU (São Paulo),CDG (París),11306,1200.49,0
2022-06-20,PEK (Pekín),NRT (Tokio),12532,3363.91,1
2020-08-25,PEK (Pekín),JFK (Nueva York),8181,781.35,0
2020-07-21,GRU (São Paulo),DXB (Dubái),13906,3904.02,1
2023-11-04,SIN (Singapur),HND (Tokio),8289,802.45,0
2022-01-19,CPT (Ciudad del Cabo),FRA (Frankfurt),9999,1098.2,0
2020-11-27,FRA (Frankfurt),JFK (Nueva York),9546,1070.43,0
2023-01-09,HND (Tokio),DEL (Delhi),14701,1586.65,0
2020-10-04,JFK (Nueva York),LHR (Londres),14618,1435.3,0
2022-02-03,ATL (Atlanta),DEL (Delhi),14706,1620.75,0
2020-10-07,ORD (Chicago),SIN (Singapur),8402,834.59,0
2021-05-09,SYD (Sídney),SIN (Singapur),2831,304.81,0
2022-10-23,FRA (Frankfurt),PVG (Shanghái),12528,1236.63,0
2024-08-31,CPT (Ciudad del Cabo),SYD (Sídney),10804,2626.55,1
2020-12-23,GRU (São Paulo),LAX (Los Ángeles),8667,985.7,0
2020-10-29,DXB (Dubái),DOH (Doha),4087,443.13,0
2024-12-02,HND (Tokio),CPT (Ciudad del Cabo),9988,1050.27,0
2021-05-04,SIN (Singapur),LAX (Los Ángeles),9841,975.5,0
2020-09-08,MAD (Madrid),PVG (Shanghái),14687,1474.49,0
2024-01-22,NRT (Tokio),CDG (París),12980,3694.75,1
2021-07-03,MAD (Madrid),FRA (Frankfurt),10656,1121.75,0
2022-08-14,EZE (Buenos Aires),ATL (Atlanta),8303,834.45,0
2022-06-27,LAX (Los Ángeles),FRA (Frankfurt),11172,1121.1,0
2020-12-18,ORD (Chicago),SIN (Singapur),13289,7365.7,2
2021-10-01,ORD (Chicago),DXB (Dubái),12937,1480.5,0
2025-01-15,DEL (Delhi),EZE (Buenos Aires),8608,973.51,0
2022-06-12,ATL (Atlanta),DOH (Doha),10594,1017.58,0
2023-02-04,CPT (Ciudad del Cabo),DEL (Delhi),9704,997.6,0
2021-07-12,CPT (Ciudad del Cabo),DXB (Dubái),11802,6149.75,2
2022-10-07,ORD (Chicago),PEK (Pekín),9919,1085.63,0
2021-01-02,CPT (Ciudad del Cabo),ORD (Chicago),6707,662.95,0
2023-05-01,LAX (Los Ángeles),SIN (Singapur),11815,1340.01,0
2024-10-04,CPT (Ciudad del Cabo),CDG (París),9374,1052.73,0
2022-04-04,NRT (Tokio),SYD (Sídney),14910,1640.32,0
2020-10-31,LAX (Los Ángeles),ORD (Chicago),10038,1098.74,0
2024-06-28,GRU (São Paulo),MAD (Madrid),12545,1399.02,0
2021-12-05,FRA (Frankfurt),DXB (Dubái),8307,900.27,0
2022-08-07,PEK (Pekín),CPT (Ciudad del Cabo),12562,1420.84,0
2021-03-21,ATL (Atlanta),CPT (Ciudad del Cabo),12129,1332.52,0
2020-12-31,CDG (París),EZE (Buenos Aires),14331,6945.93,2
2024-05-24,EZE (Buenos Aires),JFK (Nueva York),9090,987.64,0
2020-09-28,NRT (Tokio),SIN (Singapur),12436,1368.13,0
2025-03-26,ORD (Chicago),GRU (São Paulo),10259,1001.08,0
2021-05-27,DEL (Delhi),ORD (Chicago),9742,1030.49,0
2022-10-30,FRA (Frankfurt),PVG (Shanghái),9499,2503.65,1
2022-08-23,GRU (São Paulo),CDG (París),14447,1642.85,0
2025-01-06,PEK (Pekín),LAX (Los Ángeles),9070,1042.35,0
2024-04-29,PVG (Shanghái),JFK (Nueva York),14047,1560.65,0
2021-04-24,SIN (Singapur),NRT (Tokio),11196,1174.42,0
2022-09-23,ORD (Chicago),HND (Tokio),9917,944.71,0
2022-12-02,PVG (Shanghái),EZE (Buenos Aires),13693,1380.69,0
2020-09-03,GRU (São Paulo),LAX (Los Ángeles),14253,1524.59,0
2021-11-20,LHR (Londres),SYD (Sídney),14868,1662.5,0
2023-12-09,DEL (Delhi),MAD (Madrid),12314,1234.29,0
2024-09-04,CPT (Ciudad del Cabo),FRA (Frankfurt),9963,2382.23,1
2022-06-09,DEL (Delhi),EZE (Buenos Aires),13745,1399.75,0
2024-01-22,PEK (Pekín),MAD (Madrid),10538,1189.12,0
2020-11-18,GRU (São Paulo),HND (Tokio),10923,1172.95,0
2022-11-08,CPT (Ciudad del Cabo),SIN (Singapur),9310,997.03,0
2023-04-02,LHR (Londres),ATL (Atlanta),14372,1533.99,0
2024-11-15,JFK (Nueva York),PEK (Pekín),14829,7666.66,2
2020-08-28,CDG (París),ATL (Atlanta),10441,1024.49,0
2024-11-11,DOH (Doha),CPT (Ciudad del Cabo),9594,5302.46,2
2025-01-17,PVG (Shanghái),SYD (Sídney),4704,452.15,0
2021-08-09,PEK (Pekín),EZE (Buenos Aires),14635,1429.25,0
2021-03-02,LHR (Londres),FRA (Frankfurt),12346,1232.97,0
2021-03-05,MAD (Madrid),LHR (Londres),12986,3247.83,1
2020-07-17,ORD (Chicago),HND (Tokio),14959,1423.63,0
2022-09-01,CDG (París),GRU (São Paulo),12015,3236.69,1
2024-02-06,HND (Tokio),PVG (Shanghái),10139,1097.96,0
2023-10-23,DEL (Delhi),GRU (São Paulo),9217,888.45,0
2023-05-08,JFK (Nueva York),MAD (Madrid),11269,6356.23,2
2024-09-14,EZE (Buenos Aires),MAD (Madrid),10898,1079.8,0
2022-12-14,ORD (Chicago),LAX (Los Ángeles),12448,3146.15,1
2024-08-19,PEK (Pekín),EZE (Buenos Aires),9082,945.12,0
2020-10-18,PVG (Shanghái),ORD (Chicago),11045,1262.9,0
2021-02-28,DXB (Dubái),ATL (Atlanta),13158,6382.09,2
2020-09-22,ORD (Chicago),DOH (Doha),13064,3492.81,1
2020-10-22,GRU (São Paulo),DEL (Delhi),8879,964.51,0
2020-07-31,CPT (Ciudad del Cabo),DOH (Doha),14923,1599.81,0
2023-09-01,LHR (Londres),PEK (Pekín),8238,1969.75,1
2021-04-04,DOH (Doha),SIN (Singapur),9602,2735.71,1
2024-06-18,SIN (Singapur),CPT (Ciudad del Cabo),8739,949.41,0
2023-10-22,DOH (Doha),PVG (Shanghái),13914,1507.61,0
2022-05-31,ATL (Atlanta),PVG (Shanghái),12770,3087.19,1
2025-02-23,ATL (Atlanta),GRU (São Paulo),13136,1496.34,0
2022-01-02,DEL (Delhi),JFK (Nueva York),9209,1051.68,0
2020-07-27,ORD (Chicago),EZE (Buenos Aires),13261,1504.03,0
2021-05-11,CDG (París),GRU (São Paulo),8478,958.88,0
2022-01-28,NRT (Tokio),LHR (Londres),14765,1647.16,0
2020-08-08,FRA (Frankfurt),PVG (Shanghái),12572,6649.35,2
2024-07-26,DXB (Dubái),JFK (Nueva York),14803,1588.03,0
2021-07-11,SYD (Sídney),DXB (Dubái),10261,5214.12,2
2023-07-11,LAX (Los Ángeles),SIN (Singapur),9894,1018.69,0
2023-12-06,GRU (São Paulo),EZE (Buenos Aires),14366,1431.07,0
2021-07-29,NRT (Tokio),HND (Tokio),6547,647.67,0
2021-05-07,PEK (Pekín),LHR (Londres),10441,1001.95,0
2022-03-26,EZE (Buenos Aires),CPT (Ciudad del Cabo),14861,8321.66,2
2023-09-27,SYD (Sídney),PVG (Shanghái),3895,387.12,0
2025-02-27,EZE (Buenos Aires),DEL (Delhi),12309,1275.3,0
2023-09-23,PVG (Shanghái),SYD (Sídney),2962,321.17,0
2024-01-18,LAX (Los Ángeles),JFK (Nueva York),12235,1203.8,0
2024-12-04,ORD (Chicago),PVG (Shanghái),13664,3459.67,1
2022-07-27,GRU (São Paulo),FRA (Frankfurt),11266,2881.6,1
2022-08-30,DEL (Delhi),SYD (Sídney),14578,7952.62,2
2024-09-29,CDG (París),NRT (Tokio),8607,934.83,0
2022-01-22,DEL (Delhi),SYD (Sídney),12896,1226.52,0
2021-01-25,NRT (Tokio),JFK (Nueva York),9739,1010.31,0
2024-01-07,DEL (Delhi),DOH (Doha),7289,802.17,0
2021-08-17,EZE (Buenos Aires),SYD (Sídney),13876,1559.85,0
2023-11-07,EZE (Buenos Aires),LAX (Los Ángeles),10735,1217.87,0
2024-02-13,LHR (Londres),ORD (Chicago),9883,995.03,0
2021-11-10,MAD (Madrid),LHR (Londres),14643,1516.16,0
2025-01-27,DXB (Dubái),GRU (São Paulo),9347,996.1,0
2024-07-27,DOH (Doha),ORD (Chicago),14667,1672.79,0
2023-12-18,GRU (São Paulo),SIN (Singapur),6387,724.11,0
2020-12-14,HND (Tokio),LHR (Londres),13861,1509.65,0
2020-10-09,NRT (Tokio),ORD (Chicago),12264,1374.89,0
2025-03-28,FRA (Frankfurt),DEL (Delhi),13176,3518.53,1
2020-07-18,LHR (Londres),NRT (Tokio),14314,1370.88,0
2020-08-03,DXB (Dubái),LAX (Los Ángeles),9633,1101.39,0
2024-05-31,LAX (Los Ángeles),CDG (París),12970,1274.65,0
2025-01-19,FRA (Frankfurt),CDG (París),10961,2916.92,1
2024-12-23,FRA (Frankfurt),GRU (São Paulo),12072,1340.71,0
2025-03-30,PEK (Pekín),CPT (Ciudad del Cabo),14619,1402.24,0
2025-03-28,DOH (Doha),PVG (Shanghái),12064,1281.25,0
2023-08-27,NRT (Tokio),CPT (Ciudad del Cabo),10097,2650.95,1
2021-08-29,MAD (Madrid),DXB (Dubái),10564,1116.79,0
2023-03-30,CPT (Ciudad del Cabo),MAD (Madrid),9663,2575.76,1
2022-10-01,PVG (Shanghái),PEK (Pekín),13929,1379.8,0
2024-01-08,DEL (Delhi),ORD (Chicago),9119,892.38,0
2020-11-15,PVG (Shanghái),JFK (Nueva York),8939,940.17,0
2022-12-12,NRT (Tokio),HND (Tokio),7248,1786.63,1
2023-12-03,CDG (París),GRU (São Paulo),14416,1634.11,0
2024-03-14,CDG (París),NRT (Tokio),8070,2238.48,1
2024-08-07,SYD (Sídney),ORD (Chicago),10028,1060.81,0
2020-12-17,DOH (Doha),CPT (Ciudad del Cabo),14101,7603.12,2
2021-10-07,FRA (Frankfurt),LAX (Los Ángeles),9395,1056.89,0
2024-12-06,CDG (París),CPT (Ciudad del Cabo),13709,3271.38,1
2023-10-18,NRT (Tokio),SYD (Sídney),11845,1264.88,0
2024-02-20,SYD (Sídney),GRU (São Paulo),7833,2114.49,1
2022-10-24,DOH (Doha),GRU (São Paulo),9463,928.45,0
2020-11-24,CDG (París),PVG (Shanghái),12156,1156.23,0
2024-12-30,SIN (Singapur),DOH (Doha),14493,1472.09,0
2025-03-21,EZE (Buenos Aires),ATL (Atlanta),10437,1196.52,0
2022-08-26,ORD (Chicago),JFK (Nueva York),11818,1137.15,0
2020-12-14,PEK (Pekín),DXB (Dubái),8745,996.72,0
2022-02-10,EZE (Buenos Aires),CPT (Ciudad del Cabo),12184,3263.44,1
2025-01-01,CDG (París),MAD (Madrid),12294,6429.98,2
2023-03-25,SIN (Singapur),PVG (Shanghái),6724,3592.05,2
2020-12-04,SYD (Sídney),LAX (Los Ángeles),11388,1102.3,0
2024-05-13,EZE (Buenos Aires),JFK (Nueva York),10331,5600.44,2
2022-08-12,CDG (París),LHR (Londres),13415,1394.75,0
2023-08-02,MAD (Madrid),ORD (Chicago),14595,1517.25,0
2025-04-07,PVG (Shanghái),CDG (París),14702,8307.69,2
2021-03-31,CDG (París),LHR (Londres),14535,1596.74,0
2022-10-13,DXB (Dubái),PVG (Shanghái),14164,1577.73,0
2023-01-24,PVG (Shanghái),JFK (Nueva York),8228,806.72,0
2022-10-21,LAX (Los Ángeles),FRA (Frankfurt),9630,915.22,0
2023-07-27,LAX (Los Ángeles),ATL (Atlanta),11716,1141.44,0
2024-04-21,GRU (São Paulo),CPT (Ciudad del Cabo),10957,1091.64,0
2021-02-01,DEL (Delhi),CPT (Ciudad del Cabo),11806,1144.17,0
2023-07-28,LAX (Los Ángeles),ORD (Chicago),8361,853.97,0
2021-01-06,DXB (Dubái),LHR (Londres),11940,3059.88,1
2022-09-30,PVG (Shanghái),EZE (Buenos Aires),15000,1691.27,0
2021-01-31,CPT (Ciudad del Cabo),ATL (Atlanta),12069,1188.85,0
2021-08-14,PVG (Shanghái),FRA (Frankfurt),10312,5349.51,2
2023-12-09,HND (Tokio),DEL (Delhi),13171,1347.97,0
2021-08-25,PEK (Pekín),ATL (Atlanta),13523,3262.05,1
2021-03-10,LHR (Londres),PVG (Shanghái),11483,1281.46,0
2025-03-22,DXB (Dubái),DEL (Delhi),1297,363.23,1
2022-04-28,NRT (Tokio),LHR (Londres),9611,2507.41,1
2022-07-03,ATL (Atlanta),LAX (Los Ángeles),10383,1131.51,0
2023-06-08,ATL (Atlanta),LHR (Londres),8471,814.24,0
2022-11-02,EZE (Buenos Aires),LHR (Londres),10876,1247.24,0
2020-07-26,CPT (Ciudad del Cabo),ATL (Atlanta),10731,1193.94,0
2020-09-21,PVG (Shanghái),SIN (Singapur),2419,581.15,1
2021-11-29,CDG (París),ATL (Atlanta),13925,1450.45,0
2020-07-30,NRT (Tokio),PEK (Pekín),9229,4693.16,2
2020-11-20,MAD (Madrid),EZE (Buenos Aires),14439,1430.75,0
2021-11-20,ORD (Chicago),DEL (Delhi),9510,1020.83,0
2022-03-13,MAD (Madrid),GRU (São Paulo),9647,1007.06,0
2024-10-01,FRA (Frankfurt),DEL (Delhi),9907,1004.52,0
2021-01-05,ORD (Chicago),SIN (Singapur),11946,1189.59,0
2021-01-15,ATL (Atlanta),NRT (Tokio),12786,1312.61,0
2023-11-04,PEK (Pekín),ORD (Chicago),12353,1389.61,0
2021-03-09,DEL (Delhi),LAX (Los Ángeles),12712,1390.37,0
2025-01-24,HND (Tokio),MAD (Madrid),8416,4781.92,2
2022-12-07,SYD (Sídney),SIN (Singapur),1285,134.52,0
2023-03-02,LAX (Los Ángeles),CPT (Ciudad del Cabo),11826,3247.54,1
2023-11-01,NRT (Tokio),HND (Tokio),1797,204.15,0
2024-11-28,MAD (Madrid),EZE (Buenos Aires),11473,1271.02,0
2021-01-14,MAD (Madrid),PVG (Shanghái),13520,1388.91,0
2023-11-19,EZE (Buenos Aires),LAX (Los Ángeles),12726,1332.96,0
2023-05-13,PVG (Shanghái),LHR (Londres),13973,1555.87,0
2020-05-30,LAX (Los Ángeles),CDG (París),13387,6778.12,2
2023-06-23,GRU (São Paulo),MAD (Madrid),8035,775.92,0
2024-02-08,DXB (Dubái),LHR (Londres),12025,1322.86,0
2024-03-09,LHR (Londres),GRU (São Paulo),11611,5776.74,2
2022-08-13,PVG (Shanghái),CDG (París),14171,1571.16,0
2023-08-22,ATL (Atlanta),SYD (Sídney),8640,837.36,0
2022-04-20,DXB (Dubái),DEL (Delhi),3898,973.59,1
2023-11-05,SIN (Singapur),ORD (Chicago),14893,1699.81,0
2021-12-06,CPT (Ciudad del Cabo),LHR (Londres),13560,1377.48,0
2022-12-13,PVG (Shanghái),MAD (Madrid),10861,2724.76,1
2024-12-19,LHR (Londres),CPT (Ciudad del Cabo),13373,3498.78,1
2024-02-10,PVG (Shanghái),DOH (Doha),10090,1054.88,0
2021-03-17,SIN (Singapur),ATL (Atlanta),14625,1512.87,0
2025-04-16,DXB (Dubái),EZE (Buenos Aires),9790,1019.95,0
2022-02-05,GRU (São Paulo),LHR (Londres),13002,1352.83,0
2024-12-03,DEL (Delhi),EZE (Buenos Aires),13375,1300.04,0
2024-01-24,ORD (Chicago),ATL (Atlanta),8453,4344.39,2
2023-04-06,SYD (Sídney),LHR (Londres),13882,1401.28,0
2023-02-25,CDG (París),LAX (Los Ángeles),14075,1573.97,0
2022-11-08,EZE (Buenos Aires),CPT (Ciudad del Cabo),12122,1236.32,0
2021-12-08,CDG (París),PEK (Pekín),2090,236.81,0
2024-01-27,MAD (Madrid),FRA (Frankfurt),13263,1304.89,0
2025-04-16,PEK (Pekín),NRT (Tokio),14540,3614.51,1
2022-01-06,JFK (Nueva York),MAD (Madrid),14072,1595.86,0
2023-07-20,SIN (Singapur),PEK (Pekín),10609,2940.07,1
2024-03-04,MAD (Madrid),JFK (Nueva York),12409,3282.78,1
2024-05-18,LAX (Los Ángeles),PEK (Pekín),8837,2201.8,1
2024-11-04,JFK (Nueva York),ATL (Atlanta),11472,6233.29,2
